"Address","S/A","Price","DOM","Tot BR","Tot Baths","TotFlArea","Yr Blt","Age","Locker","TotalPrkng","StratMtFee","SP Sqft","List Price","Sold Price","Sold Date","View","VwSpecify"
"1801 550 PACIFIC STREET","VVWYA","$919,000","7","2","2","1,055","2005","10","Yes","1","$446.78","$871.09","$928,000","$919,000","10/21/2015","Yes","False Creek and Water View"
"1606 1328 W PENDER STREET","VVWCB","$920,000","25","2","2","982","2003","12","Yes","1","$362.84","$936.86","$948,000","$920,000","11/25/2015","Yes","COAL HARBOUR, MTN & PARK"
"505 1288 MARINASIDE CRESCENT","VVWYA","$921,000","8","2","2","1,175","1998","17",,"1","$566.00","$783.83","$899,000","$921,000","10/6/2015","Yes","False Creek"
"3001 1238 MELVILLE STREET","VVWCB","$921,500","2","3","2","1,189","1996","19",,"1","$516.08","$775.02","$938,000","$921,500","11/20/2015","Yes","COAL HARBOUR, N.S MOUNTAINS"
"2101 1055 HOMER STREET","VVWYA","$922,500","13","2","0","1,040","2004","11","Yes","2","$483.59","$887.02","$928,000","$922,500","11/18/2015","Yes","WATER, CITY, FALSE CREEK & ENG"
"2311 938 SMITHE STREET","VVWDT","$928,000","12","2","3","1,100","2005","10",,,"$455.00","$843.64","$958,000","$928,000","11/7/2015","Yes","AMAZING DOWNTOWN CITY VIEW"
"1302 588 BROUGHTON STREET","VVWCB","$928,800","47","2","2","942","1995","20",,"1","$496.67","$985.99","$950,000","$928,800","10/25/2015","Yes","OCEAN AND MOUNTAIN VIEW"
"2803 888 HOMER STREET","VVWDT","$929,000","32","2","2","970","2011","4",,"1","$504.46","$957.73","$949,000","$929,000","11/14/2015","Yes","City and Mountains"
"A307 431 PACIFIC STREET","VVWYA","$930,000","3","3","3","1,452","1990","25",,"2","$659.45","$640.50","$898,000","$930,000","10/1/2015","Yes","FALSE CREEK AND PARK VIEW"
"2306 938 SMITHE STREET","VVWDT","$930,000","53","2","3","1,123","2005","10","No","2","$427.43","$828.14","$948,000","$930,000","12/1/2015","Yes","ENGLISH BAY"
"2009 777 RICHARDS STREET","VVWDT","$935,000","54","2","2","1,131","2016","0",,"1","$558.77","$826.70","$998,000","$935,000","11/25/2015",,
"2102 1372 SEYMOUR STREET","VVWDT","$945,000","50","2","2","984","2014","2",,"1","$369.59","$960.37","$968,000","$945,000","11/28/2015","Yes","City & Water View"
"507 833 HOMER STREET","VVWDT","$948,000","71","2","2","1,113","2010","5","No","1","$497.69","$851.75","$999,800","$948,000","10/10/2015","Yes","CITY & LIBRARY"
"2605 388 DRAKE STREET","VVWYA","$950,000","9","2","2","1,200","1995","20","Yes","1","$531.23","$791.67","$899,900","$950,000","9/12/2015","Yes","GORGEOUS WATER, PARK & CITY"
"905 1033 MARINASIDE CRESCENT","VVWYA","$950,000","11","2","2","1,069","2002","13",,,"$455.01","$888.68","$980,000","$950,000","9/1/2015","Yes","FALSE CREEK WATERFRONT VIEW"
"902 1408 STRATHMORE MEWS","VVWYA","$951,500","29","2","2","981","2003","12","No","1","$380.00","$969.93","$989,000","$951,500","11/26/2015","Yes","WATER VIEW"
"3209 777 RICHARDS STREET","VVWDT","$952,000","10","2","2","1,080","2016","0",,"1","$530.00","$881.48","$968,000","$952,000","9/26/2015","Yes","MOUNTAIN & CITY VIEW"
"10C 139 DRAKE STREET","VVWYA","$958,800","6","2","2","1,130","1996","19","No","1","$567.21","$848.50","$938,800","$958,800","11/1/2015","Yes","WATER, PARK"
"2208 1028 BARCLAY STREET","VVWWE","$960,000","80","2","2","1,085","2011","4","No","1","$417.78","$884.79","$969,800","$960,000","11/10/2015","Yes","CITY AND DOWNTOWN VIEWS"
"4601 777 RICHARDS STREET","VVWDT","$963,125","147","2","2","884","2015","0","No","1","$424.32","$1,089.51","$999,900","$963,125","11/5/2015","Yes","MASSIVE FALSE CREEK & CITY"
"3003 1331 ALBERNI STREET","VVWWE","$965,000","9","3","2","1,271","1999","16","Yes","2","$607.22","$759.24","$985,000","$965,000","10/30/2015","Yes","English Bay & Mountains"
"2703 33 SMITHE STREET","VVWYA","$965,000","22","2","2","1,103","2008","8",,,"$493.94","$874.89","$980,000","$965,000","12/30/2015","Yes","WATER VIEW & FALSE CREEK"
"2302 1028 BARCLAY STREET","VVWWE","$969,000","17","2","2","1,057","2011","4",,"1","$406.00","$916.75","$1,050,000","$969,000","10/17/2015","Yes","CITY AND WATER"
"2702 1238 MELVILLE STREET","VVWCB","$974,000","15","3","2","1,254","1996","19","Yes","2","$543.04","$776.71","$998,000","$974,000","9/3/2015","Yes","Water, Mtn, Stanley Park"
"606 55 ALEXANDER STREET","VVWYA","$975,000","8","2","2","1,047","2000","15","Yes","1","$622.78","$931.23","$899,000","$975,000","12/7/2015","Yes","Water"
"1502 1863 ALBERNI STREET","VVWWE","$976,000","5","2","2","994","2002","13","Yes","2","$543.04","$981.89","$948,000","$976,000","11/15/2015","Yes","WATER, MOUNTAIN & CITY"
"2403 1500 HORNBY STREET","VVWYA","$978,000","8","2","2","1,089","1994","21","Yes","1","$538.00","$898.07","$963,000","$978,000","10/5/2015","Yes","OCEAN, MARINA, CITY, MOUNTAIN"
"3501 939 HOMER STREET","VVWYA","$980,000","9","2","2","1,127","1998","17","Yes","1","$522.00","$869.57","$969,000","$980,000","11/10/2015","Yes","English Bay and mountains"
"1001 1288 MARINASIDE CRESCENT","VVWYA","$980,000","11","3","2","1,195","1998","17","No",,"$578.16","$820.08","$980,000","$980,000","11/28/2015","Yes","FALSE CREEK, WATER"
"2B 199 DRAKE STREET","VVWYA","$980,000","23","2","2","1,305","1995","20","Yes","1","$603.47","$750.96","$988,000","$980,000","12/2/2015","Yes","WATER, CITY, SEAWALL & DL PARK"
"3308 1372 SEYMOUR STREET","VVWDT","$980,000","21","2","2","978","2013","2","No","1","$361.47","$1,002.04","$996,000","$980,000","9/30/2015","Yes","Water & Mountains"
"2803 33 SMITHE STREET","VVWYA","$980,000","27","2","2","1,103","2008","7","No",,"$493.94","$888.49","$988,000","$980,000","11/29/2015","Yes","WATER VIEW AND FALSE CREEK"
"8B 199 DRAKE STREET","VVWYA","$982,000","6","3","2","1,150","1995","20","No","2","$505.98","$853.91","$920,000","$982,000","9/14/2015","Yes","FALSE CREEK"
"1102 583 BEACH CRESCENT","VVWYA","$982,000","16","2","2","1,143","2005","10","No","1","$482.00","$859.14","$994,000","$982,000","9/20/2015","Yes","Water , Marina"
"3503 833 SEYMOUR STREET","VVWDT","$985,000","12","2","2","1,079","2011","4",,"1","$359.00","$912.88","$988,000","$985,000","12/15/2015","Yes","BEAUTIFUL WATER AND MOUNTAINS"
"1201 717 JERVIS STREET","VVWWE","$989,000","179","3","2","1,469","1990","25","Yes","3","$655.39","$673.25","$1,019,900","$989,000","9/18/2015","Yes","City, mountains& partial water"
"802 633 ABBOTT STREET","VVWDT","$998,800","3","3","2","1,388","2009","6","Yes","1","$579.83","$719.60","$998,800","$998,800","10/9/2015","Yes","CITY & COURTYARD"
"15A 139 DRAKE STREET","VVWYA","$999,800","2","2","2","1,190","1995","20",,"1","$623.02","$840.17","$979,000","$999,800","10/7/2015","Yes","Spectacular False Creek"
"1708 1111 ALBERNI STREET","VVWWE","$1,000,000","76","2","2","1,143","2008","7","No","1","$919.30","$874.89","$1,038,000","$1,000,000","11/30/2015","Yes","CITY"
"201 1616 BAYSHORE DRIVE","VVWCB","$1,000,000","22","2","2","1,188","2006","9","Yes","1","$647.74","$841.75","$1,049,000","$1,000,000","11/11/2015","Yes","WINTER WATER VIEW"
"705 1500 HORNBY STREET","VVWYA","$1,007,000","42","2","2","1,262","1993","22","Yes","1","$638.04","$797.94","$1,040,000","$1,007,000","10/1/2015","Yes","Water - Marina"
"2503 1199 MARINASIDE CRESCENT","VVWYA","$1,008,000","8","2","2","1,079","1999","16","No","1","$531.66","$934.20","$989,000","$1,008,000","11/24/2015","Yes","False Creek, Marina"
"2203 989 BEATTY STREET","VVWYA","$1,010,000","7","2","2","1,274","2004","11","Yes","3","$581.96","$792.78","$998,000","$1,010,000","11/2/2015","Yes","BEAUTIFUL CITY & FALSE CREEK"
"2703 1367 ALBERNI STREET","VVWWE","$1,018,000","75","3","3","1,323","1999","16",,,"$672.00","$769.46","$1,018,000","$1,018,000","12/9/2015",,
"3001 1188 W PENDER STREET","VVWCB","$1,020,000","30","2","2","1,010","2008","7","Yes","1","$480.00","$1,009.90","$1,088,000","$1,020,000","10/15/2015","Yes","180 Degree Ocean"
"2301 1000 BEACH AVENUE","VVWYA","$1,030,000","10","2","2","1,342","1992","23","Yes","2","$563.08","$767.51","$1,088,000","$1,030,000","10/16/2015","Yes","270 DEGREE MOUNTAIN & WATER"
"8 1245 HOMER STREET","VVWYA","$1,030,101","5","1","1","866","1999","16",,"1","$243.38","$1,189.49","$989,000","$1,030,101","10/5/2015","Yes","Yaletown"
"906 980 COOPERAGE WAY","VVWYA","$1,031,000","1","2","2","1,193","2007","8","No","1","$572.79","$864.21","$1,031,000","$1,031,000","10/29/2015","Yes","FALSE CREEK & COPPER'S PARK"
"401 1650 BAYSHORE DRIVE","VVWCB","$1,040,000","99","2","2","1,215","2003","12","Yes","1","$635.00","$855.97","$1,090,000","$1,040,000","11/12/2015","Yes","PARTIAL WATER VIEWS, MOUNTAIN"
"2701 1188 W PENDER STREET","VVWCB","$1,042,000","11","2","2","1,010","2008","7","Yes","1","$479.17","$1,031.68","$1,050,000","$1,042,000","10/17/2015","Yes","COAL HARBOUR & MOUNTAINS"
"1107 980 COOPERAGE WAY","VVWYA","$1,045,000","44","2","2","1,076","2007","8","No","1","$520.72","$971.19","$1,058,000","$1,045,000","12/10/2015","Yes","FALSE CREEK, PARK & CITY"
"1905 1328 W PENDER STREET","VVWCB","$1,049,000","9","2","2","1,004","2003","12","Yes","1","$370.81","$1,044.82","$1,049,000","$1,049,000","12/2/2015","Yes","COAL HARBOUR, MOUNTAIN & PARK"
"301 1710 BAYSHORE DRIVE","VVWCB","$1,050,000","4","2","2","1,185","1997","18","Yes","1","$673.54","$886.08","$1,099,000","$1,050,000","11/7/2015","Yes","COAL HARBOUR & MOUNTAIN VIEWS."
"3001 1200 ALBERNI STREET","VVWWE","$1,055,000","5","2","2","1,141","1996","19","Yes","2","$516.59","$924.63","$1,048,800","$1,055,000","9/13/2015","Yes","ENGLISH BAY AND CITY"
"1903 1010 BURNABY STREET","VVWWE","$1,057,500","157","2","3","1,564","1990","25","No","2","$760.00","$676.15","$1,099,000","$1,057,500","10/8/2015","Yes","ENLGISH BAY WATER & MOUNTAIN"
"1902 583 BEACH CRESCENT","VVWYA","$1,060,000","0","2","2","1,170","2005","10","No","1","$484.90","$905.98","$1,060,000","$1,060,000","10/2/2015","Yes","ENGLISH BAY, FLASE CREEK, CITY"
"2702 1028 BARCLAY STREET","VVWWE","$1,060,000","89","2","2","1,075","2011","4","No","1","$405.37","$986.05","$1,138,000","$1,060,000","11/21/2015","Yes","City & English Bay Water Views"
"2105 1133 HORNBY STREET","VVWDT","$1,061,900","0","2","2","1,149","2017","0","Yes","1","$319.89","$924.19","$1,061,900","$1,061,900","10/9/2015","Yes","CITY"
"202 2015 HARO STREET","VVWWE","$1,068,000","38","3","2","1,428","1950","65",,"1","$406.00","$747.90","$1,068,000","$1,068,000","12/7/2015","Yes","WATER"
"1505 1328 W PENDER STREET","VVWCB","$1,070,000","5","2","2","1,004","2003","12","Yes","1","$370.00","$1,065.74","$1,048,000","$1,070,000","9/19/2015",,
"2205 1111 ALBERNI STREET","VVWWE","$1,075,000","28","2","2","1,094","2008","7","Yes","1","$884.62","$982.63","$1,125,000","$1,075,000","11/13/2015","Yes","SOME COAL HARBOUR WATER"
"1105 1211 MELVILLE STREET","VVWCB","$1,080,000","58","3","3","1,360","2008","7",,"1","$684.02","$794.12","$1,300,000","$1,080,000","10/15/2015","Yes","WATER, MOUNTAIN, NORTHSHORE MT"
"703 1211 MELVILLE STREET","VVWCB","$1,080,000","7","3","2","1,269","2007","8","Yes","1","$600.06","$851.06","$1,099,900","$1,080,000","11/4/2015","Yes","PARTIAL WATER AND MOUNTAIN"
"1402 1205 HOWE STREET","VVWDT","$1,090,000","52","2","2","1,360","2010","5","Yes","2","$615.60","$801.47","$1,188,000","$1,090,000","9/3/2015","Yes","CITY FROM ALL ROOMS"
"2701 1188 PENDER STREET","VVWCB","$1,090,000","7","2","2","1,010","2008","8","Yes","1","$479.17","$1,079.21","$1,078,000","$1,090,000","12/24/2015","Yes","MOUNTAINS, WATER, STANLEY PARK"
"2705 1111 ALBERNI STREET","VVWWE","$1,090,000","154","2","2","1,094","2008","7","No","1","$884.62","$996.34","$1,129,900","$1,090,000","9/28/2015","Yes","CITY"
"3705 1077 W CORDOVA STREET","VVWCB","$1,090,000","50","1","2","906","2004","11","Yes","1","$479.12","$1,203.09","$1,188,000","$1,090,000","9/29/2015","Yes","STANLEY PARK,ENGLISH BAY,CITY"
"501 1238 HOMER STREET","VVWYA","$1,095,000","37","2","2","1,422","1999","16","No","1","$779.91","$770.04","$1,199,000","$1,095,000","11/18/2015",,
"1502 1495 RICHARDS STREET","VVWYA","$1,099,000","13","2","2","1,137","2004","11","No","1","$520.42","$966.58","$1,099,000","$1,099,000","9/29/2015","Yes","OCEAN and PARK"
"1705 1328 W PENDER STREET","VVWCB","$1,100,000","14","2","2","1,004","2003","12","Yes","2","$370.00","$1,095.62","$998,000","$1,100,000","9/8/2015","Yes","COAL HARBOUR, OCEAN, MOUNTAIN"
"2404 1500 HORNBY STREET","VVWYA","$1,110,000","5","2","2","1,008","1994","21","Yes","1","$509.67","$1,101.19","$1,088,800","$1,110,000","12/14/2015","Yes","Ocean, Mountain, Marinaside"
"2101 212 DAVIE STREET","VVWYA","$1,120,000","86","3","3","1,525","1994","21","Yes","3","$630.00","$734.43","$1,188,000","$1,120,000","10/9/2015","Yes","PANORAMIC VIEW FROM MOUNTAIN"
"2205 455 BEACH CRESCENT","VVWYA","$1,140,000","1","2","2","1,038","2005","10",,"1","$426.41","$1,098.27","$1,099,900","$1,140,000","11/3/2015","Yes","180 degree full sea view"
"3201 1028 BARCLAY STREET","VVWWE","$1,140,000","49","2","2","1,222","2011","4",,"1","$471.55","$932.90","$1,198,000","$1,140,000","11/2/2015","Yes","CITY & MOUNTAIN"
"604 1072 HAMILTON STREET","VVWYA","$1,148,000","18","2","2","1,090","2000","15","Yes","1","$541.00","$1,053.21","$1,148,000","$1,148,000","11/13/2015","Yes","CITY"
"4009 777 RICHARDS STREET","VVWDT","$1,149,415","29","2","2","1,080","2016","0",,"1","$532.16","$1,064.27","$1,159,900","$1,149,415","10/21/2015",,
"303 1201 MARINASIDE CRESCENT","VVWYA","$1,150,000","52","2","2","1,238","1997","18","No","1","$526.07","$928.92","$1,238,000","$1,150,000","10/15/2015","Yes","MARINA, FALSE CREEK"
"2902 455 BEACH CRESCENT","VVWYA","$1,155,000","82","2","2","1,143","2005","10","No","1","$453.00","$1,010.50","$1,199,900","$1,155,000","10/31/2015","Yes","FALSE CREEK & ENGLISH BAY"
"307 1178 HAMILTON STREET","VVWYA","$1,155,000","4","2","2","1,250","1997","19",,"1","$600.00","$924.00","$1,089,000","$1,155,000","12/11/2015",,
"2201 1189 MELVILLE STREET","VVWCB","$1,156,000","44","2","2","1,165","2007","8","Yes","2","$606.13","$992.27","$1,188,000","$1,156,000","11/8/2015","Yes","Marina, Stanley Park"
"302 1650 BAYSHORE DRIVE","VVWCB","$1,165,000","59","2","3","1,428","2003","12","Yes","2","$747.54","$815.83","$1,198,000","$1,165,000","11/7/2015","Yes","PARTIAL MARINA, MTN VIEW"
"902 1790 BAYSHORE DRIVE","VVWCB","$1,170,000","101","2","2","1,278","1997","18","Yes","1","$732.00","$915.49","$1,195,000","$1,170,000","9/24/2015",,
"3301 1188 W PENDER STREET","VVWCB","$1,170,000","8","2","2","1,010","2008","8","Yes","1","$485.36","$1,158.42","$1,199,800","$1,170,000","12/22/2015","Yes","WATER, MOUNTAINS, MARINA, CITY"
"603 1762 DAVIE STREET","VVWWE","$1,175,000","9","2","2","1,069","2009","6","Yes","1","$666.52","$1,099.16","$1,199,900","$1,175,000","9/17/2015","Yes","English Bay"
"901 1650 BAYSHORE DRIVE","VVWCB","$1,184,848","54","2","2","1,215","2003","12","Yes","1","$635.00","$975.18","$1,288,000","$1,184,848","11/28/2015","Yes","MARINA, STANLEY PARK & MTNS"
"2308 193 AQUARIUS MEWS","VVWYA","$1,190,000","13","2","2","1,009","2000","15","No","1","$447.39","$1,179.39","$1,238,000","$1,190,000","11/3/2015","Yes","CITY, WATER and MOUNTAIN"
"3505 1211 MELVILLE STREET","VVWCB","$1,195,000","30","2","2","1,080","2007","8","Yes","1","$514.24","$1,106.48","$1,225,000","$1,195,000","9/24/2015","Yes","COAL HARBOR & NORTH SHORE"
"3202 455 BEACH CRESCENT","VVWYA","$1,198,000","40","2","2","1,146","2005","10",,"1","$453.00","$1,045.38","$1,198,000","$1,198,000","11/1/2015","Yes","Full Water Views!"
"3402 1028 BARCLAY STREET","VVWWE","$1,200,000","24","2","2","1,058","2011","5","No","1","$405.37","$1,134.22","$1,238,000","$1,200,000","12/25/2015","Yes","City and Water"
"1402 1020 HARWOOD STREET","VVWWE","$1,220,000","24","2","2","1,020","1989","26","Yes","2","$550.49","$1,196.08","$1,150,000","$1,220,000","9/11/2015","Yes","ENGLISH BAY, MOUNTAINS AND CITY"
"3602 1028 BARCLAY STREET","VVWWE","$1,223,000","17","2","2","1,058","2011","4","No","1","$405.37","$1,155.95","$1,249,000","$1,223,000","10/15/2015","Yes","OCEAN, ENGLISH BAY & CITY"
"2405 1028 BARCLAY STREET","VVWWE","$1,225,000","79","2","2","1,027","2011","4",,"1","$392.96","$1,192.79","$1,248,000","$1,225,000","12/17/2015","Yes","OCEAN, MOUNTAIN, PARK"
"PH1 950 CAMBIE STREET","VVWYA","$1,228,000","6","3","3","1,779","1995","20","No","2","$806.42","$690.28","$1,228,000","$1,228,000","11/2/2015","Yes","Downtown & False Creek"
"302 990 BEACH AVENUE","VVWYA","$1,230,000","65","2","3","1,526","1993","22","Yes","3","$732.31","$806.03","$1,289,000","$1,230,000","9/9/2015","Yes","FALSE CREEK, MARINA, GARDEN"
"602 638 BEACH CRESCENT","VVWYA","$1,235,000","20","2","2","1,089","2006","9","No","1","$517.83","$1,134.07","$1,275,000","$1,235,000","10/18/2015","Yes","WATER, FALSE CREEK & GRANVILLE"
"1803 717 JERVIS STREET","VVWWE","$1,243,000","27","3","2","1,582","1990","25","Yes","2","$698.12","$785.71","$1,250,000","$1,243,000","12/7/2015","Yes","ENGLISH BAY, MOUNTAIN, CITY"
"601 1478 W HASTINGS STREET","VVWCB","$1,250,000","27","2","1","1,368","2002","13",,"2","$502.75","$913.74","$1,250,000","$1,250,000","9/29/2015","Yes","CORRIDOR VIEW OF MARINA"
"2305 8 SMITHE MEWS","VVWYA","$1,265,000","23","2","2","1,217","2009","6","No","1","$537.11","$1,039.44","$1,338,000","$1,265,000","9/2/2015","Yes","FALSE CREEK & CITY"
"703 1710 BAYSHORE DRIVE","VVWCB","$1,268,000","26","2","2","1,298","1997","18","Yes","2","$744.54","$976.89","$1,289,000","$1,268,000","11/25/2015",,
"2404 1238 RICHARDS STREET","VVWYA","$1,275,000","14","2","2","1,468","1997","18","No","1","$662.82","$868.53","$1,300,000","$1,275,000","9/25/2015","Yes","SE"
"2306 198 AQUARIUS MEWS","VVWYA","$1,278,000","10","2","2","1,295","1999","16",,"1","$602.22","$986.87","$1,298,800","$1,278,000","10/22/2015","Yes","unobstructed water,marina,city"
"1101 1499 W PENDER STREET","VVWCB","$1,290,000","11","2","2","1,075","2011","4",,"2","$578.57","$1,200.00","$1,290,000","$1,290,000","9/7/2015","Yes","WATER & MOUNTAINS"
"806 1600 HOWE STREET","VVWYA","$1,293,000","5","2","2","1,293","1986","29","Yes","2","$649.00","$1,000.00","$1,289,000","$1,293,000","12/14/2015","Yes","FALSE CREEK, GRANVILLE ISLAND"
"806 918 COOPERAGE WAY","VVWYA","$1,298,000","46","2","2","1,273","2009","6",,"1","$540.00","$1,019.64","$1,298,000","$1,298,000","10/30/2015","Yes","DIRECT 270º FALSE CREEK VIEWS"
"602 1888 ALBERNI STREET","VVWWE","$1,299,000","15","2","2","1,562","1991","24","Yes","2","$775.08","$831.63","$1,299,000","$1,299,000","9/8/2015","Yes","Water, Mountains and Stanley Park"
"1403 499 BROUGHTON STREET","VVWCB","$1,300,000","7","2","2","1,140","2003","12","Yes","1","$615.42","$1,140.35","$1,280,000","$1,300,000","11/3/2015","Yes","Ocean/Downtown"
"2905 455 BEACH CRESCENT","VVWYA","$1,310,000","1","2","2","1,039","2005","10","Yes","1","$426.40","$1,260.83","$1,310,000","$1,310,000","9/2/2015","Yes","STUNNING UNOBSTRUCTED SOUTH WEST"
"2106 1033 MARINASIDE CRESCENT","VVWYA","$1,313,000","25","2","2","1,258","2001","14","No","2","$531.49","$1,043.72","$1,275,000","$1,313,000","9/15/2015","Yes","MARINA & FALSE CREEK"
"2003 1067 MARINASIDE CRESCENT","VVWYA","$1,335,500","6","2","2","1,213","2001","14","Yes","2","$522.38","$1,100.99","$1,298,000","$1,335,500","9/21/2015","Yes","WATER, FALSE CREEK, CITY"
"401 1863 ALBERNI STREET","VVWWE","$1,338,000","3","2","2","1,272","2003","12","Yes","1","$684.69","$1,051.89","$1,349,000","$1,338,000","11/5/2015","Yes","Mountains, Water, Park"
"2102 638 BEACH CRESCENT","VVWYA","$1,343,000","2","2","2","1,089","2006","9","No","1","$517.83","$1,233.24","$1,349,000","$1,343,000","9/23/2015","Yes","WATER, PARK & MOUNTAIN VIEW"
"2207 1033 MARINASIDE CRESCENT","VVWYA","$1,348,000","8","3","2","1,325","2001","14","Yes","2","$558.81","$1,017.36","$1,348,000","$1,348,000","9/16/2015",,
"2202 1211 MELVILLE STREET","VVWCB","$1,350,000","34","3","2","1,268","2010","5","Yes","1","$598.00","$1,064.67","$1,410,000","$1,350,000","10/21/2015","Yes","WATER & STANLEY PARK"
"4007 777 RICHARDS STREET","VVWDT","$1,350,000","3","3","2","1,355","2016","0","No","2","$670.00","$996.31","$1,349,900","$1,350,000","9/27/2015",,
"2209 1111 ALBERNI STREET","VVWWE","$1,360,000","133","2","2","1,446","2008","7","Yes","1","$1,162.14","$940.53","$1,480,000","$1,360,000","11/25/2015",,
"402 1228 W HASTINGS STREET","VVWCB","$1,375,000","18","2","3","1,621","2002","13","Yes","2","$861.33","$848.24","$1,479,000","$1,375,000","11/29/2015","Yes","STANLEY PARK, BURRARD INLET, M"
"102 1949 BEACH AVENUE","VVWWE","$1,380,000","22","2","2","1,535","1949","66","Yes","1","$952.20","$899.02","$1,398,000","$1,380,000","10/13/2015","Yes","Ocean, English Bay"
"2501 1238 MELVILLE STREET","VVWCB","$1,388,800","6","3","2","1,205","1996","19",,"1","$516.08","$1,152.53","$1,288,000","$1,388,800","11/16/2015","Yes","COAL HARBOUR, MOUNTAINS, CITY"
"18C 199 DRAKE STREET","VVWYA","$1,395,000","188","3","3","1,800","1997","19","No","2","$819.37","$775.00","$1,448,000","$1,395,000","12/8/2015","Yes","CITY WATER & MOOUNTAIN"
"402 1949 BEACH AVENUE","VVWWE","$1,398,000","9","3","2","1,679","1949","66","Yes","2","$1,150.00","$832.64","$1,398,000","$1,398,000","11/11/2015","Yes","UNOBSTRUCTED ENGLISH BAY"
"303 1311 BEACH AVENUE","VVWWE","$1,425,000","148","2","2","1,324","1989","26","Yes","2","$691.45","$1,076.28","$1,438,000","$1,425,000","12/1/2015","Yes","SW VIEWS OVER SUNSET BEACH"
"1205 1206-1288 ALBERNI STREET","VVWWE","$1,450,000","32","4","4","1,799","1996","20","Yes","3","$809.69","$806.00","$1,499,000","$1,450,000","12/20/2015",,
"802 1067 MARINASIDE CRESCENT","VVWYA","$1,460,000","8","3","2","1,286","2002","13","Yes","1","$554.25","$1,135.30","$1,498,000","$1,460,000","9/22/2015","Yes","PANORAMIC WATER, FALSE CREEK"
"2806 1033 MARINASIDE CRESCENT","VVWYA","$1,468,000","6","2","2","1,258","2002","13","Yes","1","$540.59","$1,166.93","$1,475,000","$1,468,000","10/14/2015","Yes","SW WATER & MARINA"
"1000 1863 ALBERNI STREET","VVWWE","$1,475,000","7","2","2","1,311","2002","13","Yes","2","$708.30","$1,125.10","$1,438,888","$1,475,000","10/14/2015","Yes","WATER, MOUNTAIN & STANLEY PARK"
"3203 1028 BARCLAY STREET","VVWWE","$1,475,000","6","2","2","1,272","2011","4","No","1","$488.10","$1,159.59","$1,499,000","$1,475,000","9/24/2015","Yes","OCEAN, ENGL BAY, CITY SKYLINE"
"3103 1028 BARCLAY STREET","VVWWE","$1,488,000","24","2","2","1,272","2011","4","No","2","$488.10","$1,169.81","$1,499,000","$1,488,000","11/2/2015","Yes","OCEAN, MTN, CITY SKYLINE"
"2005 1055 RICHARDS STREET","VVWDT","$1,488,000","0","2","2","1,530","2009","6","Yes","2","$653.35","$972.55","$1,599,000","$1,488,000","9/17/2015","Yes","City and Mountain views with water vista"
"902 1067 MARINASIDE CRESCENT","VVWYA","$1,499,000","2","3","2","1,286","2001","14","Yes","2","$554.00","$1,165.63","$1,499,000","$1,499,000","9/30/2015","Yes","Waterfront View of False Creek"
"602 1949 BEACH AVENUE","VVWWE","$1,500,000","4","3","2","1,637","1949","66","Yes",,"$1,150.00","$916.31","$1,580,000","$1,500,000","10/10/2015","Yes","FULL ON ENGLISH BAY"
"3001 1199 MARINASIDE CRESCENT","VVWYA","$1,505,000","0","3","2","1,360","1999","16","Yes",,"$673.45","$1,106.62","$1,509,000","$1,505,000","11/25/2015","Yes","Marina and water"
"801 1925 ALBERNI STREET","VVWWE","$1,505,000","22","2","2","1,255","2007","8","Yes","2","$781.75","$1,199.20","$1,549,900","$1,505,000","11/7/2015","Yes","WATER, STANLE PARK, MOUNTAIN"
"PH6 1178 HAMILTON STREET","VVWYA","$1,515,000","6","2","2","1,549","1912","103","No","1","$758.74","$978.05","$1,498,000","$1,515,000","12/16/2015",,
"2701 8 SMITHE MEWS","VVWYA","$1,521,800","11","3","2","1,284","2009","6","Yes","2","$564.19","$1,185.20","$1,588,000","$1,521,800","9/28/2015","Yes","SOUTH"
"502 1205 W HASTINGS STREET","VVWCB","$1,525,000","71","2","2","1,277","2007","8","Yes","2","$710.82","$1,194.21","$1,560,000","$1,525,000","11/25/2015","Yes","Ocean, Marina & Mountains"
"2703 837 W HASTINGS STREET","VVWDT","$1,529,000","10","2","3","1,720","1998","17","Yes","1","$683.17","$888.95","$1,529,000","$1,529,000","11/26/2015","Yes","City, Ocean, & Mountain Views!"
"1101 535 NICOLA STREET","VVWCB","$1,550,000","7","2","2","1,176","1998","17","Yes","1","$590.85","$1,318.03","$1,388,000","$1,550,000","9/27/2015","Yes","Coal Harbor, Marina"
"PH1 988 RICHARDS STREET","VVWYA","$1,560,000","10","2","2","1,341","2006","9","Yes","2","$674.73","$1,163.31","$1,588,000","$1,560,000","10/2/2015",,
"1602 1483 HOMER STREET","VVWYA","$1,570,000","7","2","2","1,172","2003","12","Yes","2","$643.40","$1,339.59","$1,499,000","$1,570,000","11/23/2015","Yes","False Creek, David Lam"
"2708 1239 W GEORGIA STREET","VVWCB","$1,590,000","0","3","4","1,766","1999","16","Yes","2","$807.30","$900.34","$1,648,000","$1,590,000","10/9/2015","Yes","PANAROMIC OCEAN AND MOUTAIN VI"
"2201 535 NICOLA STREET","VVWCB","$1,670,000","23","2","2","1,388","1997","18","Yes","2","$696.36","$1,203.17","$1,700,000","$1,670,000","12/3/2015","Yes","Mountains and water"
