"Address","S/A","Price","DOM","Tot BR","Tot Baths","TotFlArea","Yr Blt","Age","Locker","TotalPrkng","StratMtFee","SP Sqft","List Price","Sold Price","Sold Date","View","VwSpecify"
"1001 1331 W GEORGIA STREET","VVWCB","$687,000","6","1","1","556","1997","21",,"1","$378.43","$1,235.61","$699,000","$687,000","3/20/2018","Yes","North, Marinas, Mountains"
"1009 928 HOMER STREET","VVWYA","$688,000","9","1","1","520","2006","12","Yes","1","$217.97","$1,323.08","$640,000","$688,000","2/13/2018",,
"803 438 SEYMOUR STREET","VVWDT","$688,000","39","2","2","710","1996","22","Yes","1","$502.88","$969.01","$739,900","$688,000","3/3/2018",,
"2107 977 MAINLAND STREET","VVWYA","$690,000","39","1","1","560","2006","12",,"1","$272.36","$1,232.14","$699,888","$690,000","4/20/2018","Yes","False Creek"
"401 1255 SEYMOUR STREET","VVWDT","$690,000","6","1","1","582","2007","11","Yes","1","$237.57","$1,185.57","$689,900","$690,000","4/3/2018",,
"705 1166 MELVILLE STREET","VVWCB","$690,000","1","1","1","587","1997","21",,"1","$270.25","$1,175.47","$699,000","$690,000","3/24/2018",,
"301 1331 ALBERNI STREET","VVWWE","$690,000","10","1","1","585","1999","19","Yes","1","$349.36","$1,179.49","$648,000","$690,000","3/29/2018","Yes","CITY VIEW"
"1409 610 GRANVILLE STREET","VVWDT","$691,000","39","1","1","523","2006","12",,,"$235.87","$1,321.22","$699,000","$691,000","4/17/2018","Yes","Partial Mountain & Water City"
"203 921 THURLOW STREET","VVWWE","$693,000","9","2","2","804","1987","31","No","1","$402.12","$861.94","$688,000","$693,000","2/7/2018","No",
"507 68 SMITHE STREET","VVWDT","$698,000","6","1","1","553","2016","2","Yes",,"$250.00","$1,262.21","$698,000","$698,000","4/11/2018",,
"306 310 WATER STREET","VVWDT","$698,000","4","1","1","739","2003","15","Yes","0","$289.26","$944.52","$698,000","$698,000","4/14/2018","No",
"1205 1723 ALBERNI STREET","VVWWE","$699,000","37","1","1","573","2000","18","Yes",,"$310.50","$1,219.90","$699,000","$699,000","3/21/2018","Yes","WATER/MOUNTAINS/MARINA"
"601 1315 CARDERO STREET","VVWWE","$699,000","23","1","1","652","1957","61","Yes","1","$292.46","$1,072.09","$699,000","$699,000","2/4/2018","Yes","ENGLISH BAY & MOUNTAIN VIEWS"
"1208 438 SEYMOUR STREET","VVWDT","$700,000","30","2","2","710","1996","22","Yes","1","$502.88","$985.92","$735,000","$700,000","2/23/2018","Yes","CITY"
"1502 68 SMITHE STREET","VVWDT","$700,000","28","1","1","513","2016","2","Yes",,"$249.40","$1,364.52","$708,000","$700,000","3/20/2018","Yes","Parq"
"802 1050 BURRARD STREET","VVWDT","$700,000","46","1","1","642","1995","23","Yes","1","$291.93","$1,090.34","$725,000","$700,000","1/7/2018","Yes","CITY VIEW"
"506 888 HOMER STREET","VVWDT","$700,000","13","1","1","563","2011","7","Yes","1","$267.68","$1,243.34","$709,900","$700,000","4/15/2018",,
"2202 108 W CORDOVA STREET","VVWDT","$705,000","7","1","1","633","2009","9","No","1","$356.96","$1,113.74","$680,000","$705,000","1/22/2018","Yes","-"
"2906 1331 W GEORGIA STREET","VVWCB","$710,000","12","1","1","553","1997","21","No","1","$375.91","$1,283.91","$738,800","$710,000","3/25/2018","Yes","NORTHSHRE, BURRARD INLET"
"404 501 PACIFIC STREET","VVWDT","$710,000","2","1","1","640","2000","18","Yes","1","$359.20","$1,109.38","$698,000","$710,000","3/2/2018","Yes","OTHER"
"2103 1155 SEYMOUR STREET","VVWDT","$710,000","5","1","1","524","2005","13",,"1","$236.40","$1,354.96","$656,000","$710,000","2/3/2018","Yes","City/Mountain"
"2803 688 ABBOTT STREET","VVWDT","$710,000","9","1","1","578","2007","11","Yes",,"$263.95","$1,228.37","$625,000","$710,000","2/12/2018","Yes","VIEW OF CITY & FALSE CREEK"
"303 1133 HOMER STREET","VVWYA","$710,000","13","1","1","595","2008","10","Yes","1","$247.84","$1,193.28","$719,000","$710,000","1/23/2018","No",
"2606 108 W CORDOVA STREET","VVWDT","$710,000","15","1","1","555","2009","9","No","1","$314.00","$1,279.28","$700,000","$710,000","2/22/2018","Yes","CITY, WATER, MOUNTAINS"
"602 1082 SEYMOUR STREET","VVWDT","$710,000","14","1","1","675","2006","12","No","1","$326.98","$1,051.85","$699,900","$710,000","3/12/2018","Yes","CITY"
"309 546 BEATTY STREET","VVWDT","$712,762","7","1","1","677","2009","9",,"1","$322.51","$1,052.82","$725,000","$712,762","2/5/2018",,
"201 1232 HARWOOD STREET","VVWWE","$715,000","8","2","1","814","1984","34","Yes","1","$321.17","$878.38","$699,000","$715,000","3/20/2018","No",
"2303 108 W CORDOVA STREET","VVWDT","$715,000","31","1","0","682","2009","9",,"1","$381.16","$1,048.39","$739,000","$715,000","3/17/2018","Yes","OCEA MOUNTAINS AND CITY"
"1508 108 W CORDOVA STREET","VVWDT","$717,000","6","1","1","571","2009","9","No","1","$346.96","$1,255.69","$699,000","$717,000","1/29/2018","Yes","OCEAN, WATER & MOUNTAIN VIEWS"
"417 1333 HORNBY STREET","VVWDT","$717,500","25","1","1","610","1978","40","No",,"$300.00","$1,176.23","$725,000","$717,500","2/24/2018",,
"1012 68 SMITHE STREET","VVWDT","$718,000","4","1","1","512","2016","2","Yes",,"$237.91","$1,402.34","$718,000","$718,000","1/12/2018","No",
"319 1055 RICHARDS STREET","VVWDT","$720,000","6","1","1","560","2009","9","Yes","1","$254.29","$1,285.71","$699,000","$720,000","1/23/2018","Yes","CITY VIEWS"
"701 233 ROBSON STREET","VVWDT","$720,000","36","1","1","638","2009","9","No","1","$234.89","$1,128.53","$729,000","$720,000","2/6/2018",,
"908 1133 HOMER STREET","VVWYA","$720,000","5","1","1","554","2008","10","No","1","$229.81","$1,299.64","$725,000","$720,000","2/24/2018","Yes","Emery Barnes Park"
"303 1274 BARCLAY STREET","VVWWE","$725,000","21","2","1","814","1979","39",,"1","$328.01","$890.66","$749,000","$725,000","4/30/2018","Yes","TREED OUTLOOK"
"205 1133 HORNBY STREET","VVWDT","$725,000","12","1","1","613","2018","0","No","1","$170.00","$1,182.71","$699,000","$725,000","3/17/2018","No",
"1003 1205 HOWE STREET","VVWDT","$725,000","7","1","1","667","2010","8",,"1","$317.76","$1,086.96","$739,900","$725,000","4/23/2018","Yes","Facing north"
"802 1277 NELSON STREET","VVWWE","$725,000","24","1","1","736","1995","23","Yes","1","$323.00","$985.05","$729,000","$725,000","3/12/2018","Yes","SOME WATER VIEW TO ENGLISH BAY"
"1901 1060 ALBERNI STREET","VVWWE","$727,000","13","1","1","623","1988","30",,"1","$283.62","$1,166.93","$698,000","$727,000","3/22/2018","Yes","CITY VIEW, CORNER UNIT"
"1506 1050 SMITHE STREET","VVWWE","$728,000","18","1","1","655","2005","13","No","1","$337.51","$1,111.45","$728,000","$728,000","4/23/2018","Yes","City views, bdrm-trees, ocean"
"310 977 MAINLAND STREET","VVWYA","$730,000","17","1","1","625","2007","11","Yes","1","$298.55","$1,168.00","$748,000","$730,000","3/9/2018","Yes","PROTECTED YALETOWN PARK VIEWS"
"304 141 WATER STREET","VVWDT","$730,000","11","1","1","795","1996","22","Yes","0","$343.90","$918.24","$725,000","$730,000","2/5/2018","Yes","Gastown"
"1911 938 SMITHE STREET","VVWDT","$730,000","7","1","1","608","2005","13","No",,"$263.88","$1,200.66","$699,900","$730,000","4/23/2018","Yes","City"
"311 1055 RICHARDS STREET","VVWDT","$730,000","3","1","1","574","2009","9","Yes","1","$259.18","$1,271.78","$699,000","$730,000","3/1/2018","Yes","city views"
"1901 1199 SEYMOUR STREET","VVWDT","$730,000","10","1","1","580","2005","13","Yes",,"$265.85","$1,258.62","$689,000","$730,000","3/26/2018","Yes","OCEAN, MOUNTAIN AND CITY"
"1502 488 HELMCKEN STREET","VVWYA","$730,000","13","2","2","712","1995","23","Yes","1","$380.00","$1,025.28","$649,900","$730,000","1/2/2018","Yes","CITY VIEW"
"208 36 WATER STREET","VVWDT","$735,000","0","1","1","633","2009","9","No","1","$299.07","$1,161.14","$699,000","$735,000","2/5/2018",,
"204 66 W CORDOVA STREET","VVWDT","$735,000","1","2","2","1,078","2012","6","Yes","0","$327.18","$681.82","$739,900","$735,000","2/22/2018","Yes","CITY VIEWS from Private Patio"
"2016 938 SMITHE STREET","VVWDT","$737,500","39","1","1","606","2005","13","No","1","$263.88","$1,217.00","$769,900","$737,500","4/27/2018","Yes","CITY, SOME MOUNTAIN"
"606 1277 NELSON STREET","VVWWE","$738,000","14","2","1","738","1995","23","Yes","1","$329.33","$1,000.00","$738,000","$738,000","4/2/2018","Yes","Nature & Some Peak A Boo Water"
"1903 1723 ALBERNI STREET","VVWWE","$738,000","7","1","1","560","1997","21","Yes","1","$304.14","$1,317.86","$724,000","$738,000","4/16/2018","Yes","Stanley Park"
"1802 1166 MELVILLE STREET","VVWCB","$739,800","7","1","1","512","1997","21","Yes","1","$230.94","$1,444.92","$739,000","$739,800","4/10/2018","Yes","Water"
"2910 233 ROBSON STREET","VVWDT","$740,000","19","1","1","608","2009","9","No","1","$223.15","$1,217.11","$749,900","$740,000","3/26/2018","Yes","West Facing City Views"
"3307 128 W CORDOVA STREET","VVWDT","$740,000","2","1","1","660","2009","9","No","1","$377.14","$1,121.21","$715,000","$740,000","1/31/2018","Yes","SW - City & Water"
"1204 108 W CORDOVA STREET","VVWDT","$740,000","6","1","1","715","2009","9","No","1","$404.88","$1,034.97","$699,000","$740,000","4/6/2018","Yes","City, trees, water, mountain"
"604 1205 HOWE STREET","VVWDT","$740,000","20","1","1","670","2010","8","Yes","1","$317.76","$1,104.48","$749,900","$740,000","3/5/2018","Yes","CITYSCAPE"
"2503 108 W CORDOVA STREET","VVWDT","$740,000","56","1","1","706","2009","9",,"1","$381.16","$1,048.16","$748,800","$740,000","1/15/2018","Yes","Incredible City Water Mountain"
"2307 1166 MELVILLE STREET","VVWCB","$740,000","16","1","1","566","1997","21","No","11","$245.68","$1,307.42","$749,900","$740,000","1/21/2018","Yes","CITY"
"802 1009 EXPO BOULEVARD","VVWYA","$742,000","8","1","1","723","1997","21","No","1","$374.50","$1,026.28","$735,000","$742,000","3/20/2018","Yes","CITY"
"903 789 DRAKE STREET","VVWDT","$742,500","6","2","2","729","1990","28",,,"$338.72","$1,018.52","$735,000","$742,500","1/22/2018","Yes","CITY VIEW"
"610 928 BEATTY STREET","VVWYA","$742,500","11","1","1","678","2005","13","No","1","$372.65","$1,095.13","$748,000","$742,500","4/9/2018","Yes","COURTYARD & TREE LINED STREET"
"1005 1009 HARWOOD STREET","VVWWE","$742,800","18","1","1","565","2014","4","Yes","1","$250.71","$1,314.69","$749,900","$742,800","3/16/2018","Yes","CITY"
"1402 565 SMITHE STREET","VVWDT","$743,800","7","1","1","524","2010","8","Yes","1","$260.80","$1,419.47","$699,000","$743,800","3/19/2018","Yes","CITY VIEW"
"2903 198 AQUARIUS MEWS","VVWYA","$745,000","2","1","1","533","1999","19","No","1","$277.11","$1,397.75","$755,000","$745,000","3/30/2018","Yes","CITY & FRASER RIVER"
"2905 610 GRANVILLE STREET","VVWDT","$747,000","3","1","1","482","2006","12","No","1","$216.61","$1,549.79","$699,000","$747,000","3/29/2018","Yes","Mountain, City"
"1501 233 ROBSON STREET","VVWDT","$749,900","8","1","1","651","2009","9","No","1","$234.90","$1,151.92","$749,900","$749,900","2/14/2018","Yes","CITYSCAPE & MOUNTAINS"
"801 909 BURRARD STREET","VVWWE","$750,000","3","1","1","812","1992","26","Yes","1","$456.91","$923.65","$725,000","$750,000","1/5/2018","Yes","CITY AND GARDEN"
"2508 438 SEYMOUR STREET","VVWDT","$750,000","4","2","2","710","1996","22","Yes","1","$502.88","$1,056.34","$738,000","$750,000","1/14/2018","Yes","CITY"
"1606 1277 NELSON STREET","VVWWE","$750,000","8","1","1","763","1995","23","Yes","1","$334.17","$982.96","$779,900","$750,000","2/28/2018","Yes","SW city and water views"
"302 1010 RICHARDS STREET","VVWYA","$750,000","8","1","1","565","2003","15","Yes","1","$276.54","$1,327.43","$675,000","$750,000","3/20/2018",,
"1901 909 MAINLAND STREET","VVWYA","$750,000","6","1","1","567","2007","11","Yes","1","$240.67","$1,322.75","$679,900","$750,000","2/19/2018","Yes","MOUNTAINS"
"1505 907 BEACH AVENUE","VVWYA","$750,000","2","2","2","765","1993","25","No","1","$365.56","$980.39","$738,800","$750,000","1/4/2018","Yes","CITY, WATER FROM DECK"
"701 918 COOPERAGE WAY","VVWYA","$750,000","8","1","1","664","2008","10","No","1","$297.53","$1,129.52","$728,800","$750,000","3/13/2018","No","CITY"
"508 1133 HORNBY STREET","VVWDT","$750,000","3","1","1","653","2018","0","No","1","$181.93","$1,148.55","$699,000","$750,000","4/13/2018",,
"603 989 BEATTY STREET","VVWYA","$750,200","10","1","1","623","2004","14","Yes","1","$283.76","$1,204.17","$698,000","$750,200","2/8/2018","Yes","Yaletown urban streetscape"
"2908 438 SEYMOUR STREET","VVWDT","$751,000","10","2","2","721","1996","22",,,"$502.88","$1,041.61","$729,900","$751,000","2/5/2018","Yes","Ocean and City View"
"306 1331 ALBERNI STREET","VVWWE","$752,500","6","1","1","585","1999","19","Yes","1","$349.36","$1,286.32","$599,900","$752,500","3/19/2018","Yes","WATER,CITY,MOUNTAIN"
"2505 1331 ALBERNI STREET","VVWWE","$753,000","8","1","1","592","1999","19",,"1","$355.81","$1,271.96","$769,900","$753,000","4/3/2018","Yes","Water, city"
"306 1816 HARO STREET","VVWWE","$755,000","8","2","1","777","1976","42","Yes","1","$393.00","$971.69","$725,000","$755,000","2/6/2018","Yes","Courtyard View"
"2703 438 SEYMOUR STREET","VVWDT","$755,000","20","2","2","721","1996","22","Yes","1","$521.99","$1,047.16","$758,000","$755,000","4/30/2018","Yes","CITY AND OCEAN VIEW"
"206 1740 COMOX STREET","VVWWE","$755,000","7","2","1","750","1976","42","Yes","1","$452.00","$1,006.67","$739,000","$755,000","3/26/2018","Yes","Garden Outlook"
"721 68 SMITHE STREET","VVWDT","$755,000","7","1","1","616","2016","2",,,"$300.76","$1,225.65","$769,900","$755,000","3/26/2018","Yes","City"
"1703 1001 RICHARDS STREET","VVWDT","$755,000","14","1","1","574","2004","14","No","1","$302.73","$1,315.33","$688,000","$755,000","1/15/2018","Yes","CITY"
"1707 1055 RICHARDS STREET","VVWDT","$757,000","5","1","1","560","2009","9","Yes","1","$254.29","$1,351.79","$749,000","$757,000","3/19/2018","Yes","Yaletown"
"1601 1010 BURNABY STREET","VVWWE","$757,000","6","2","2","880","1990","28","No","1","$457.25","$860.23","$749,900","$757,000","4/24/2018","Yes","ENGLISH BAY AND CITY"
"1601 1060 ALBERNI STREET","VVWWE","$758,000","8","1","1","651","1988","30","No","1","$283.62","$1,164.36","$698,800","$758,000","3/6/2018","Yes","City"
"1802 1055 RICHARDS STREET","VVWDT","$758,800","7","1","1","562","2009","9","Yes","1","$254.29","$1,350.18","$749,000","$758,800","2/5/2018","Yes","CITYSCAPE"
"1105 1050 BURRARD STREET","VVWDT","$759,000","6","1","1","700","1994","24","Yes","1","$214.89","$1,084.29","$689,000","$759,000","1/9/2018","Yes","City View"
"3008 128 W CORDOVA STREET","VVWDT","$759,000","6","2","1","716","2009","9","No","1","$426.60","$1,060.06","$749,900","$759,000","2/5/2018",,
"1406 1133 HORNBY STREET","VVWDT","$759,900","4","1","1","611","2018","0","Yes","1","$170.00","$1,243.70","$759,900","$759,900","4/13/2018","Yes","Some City View"
"402 1001 RICHARDS STREET","VVWDT","$760,000","8","1","1","574","2004","14","Yes","1","$302.73","$1,324.04","$639,000","$760,000","1/17/2018","No",
"304 1388 NELSON STREET","VVWWE","$760,000","20","1","1","678","1998","20","No","1","$350.15","$1,120.94","$750,000","$760,000","4/18/2018","No",
"1608 1351 CONTINENTAL STREET","VVWDT","$760,000","30","1","1","576","2014","4","Yes","1","$286.36","$1,319.44","$760,000","$760,000","4/18/2018","Yes","WATER AND CITY"
"802 1010 RICHARDS STREET","VVWYA","$760,000","7","1","1","568","2003","15","No","1","$276.54","$1,338.03","$698,000","$760,000","1/29/2018","Yes","City View"
"908 189 DAVIE STREET","VVWYA","$761,000","7","1","1","542","1999","19","No","1","$277.11","$1,404.06","$730,000","$761,000","3/9/2018","Yes","False Creek - Yaletown"
"1003 1265 BARCLAY STREET","VVWWE","$762,000","8","1","1","636","1990","28","Yes","1","$304.29","$1,198.11","$748,800","$762,000","2/21/2018","Yes","English Bay, City and Mountain"
"601 1008 CAMBIE STREET","VVWYA","$762,000","7","1","1","725","1998","20","Yes","1","$374.50","$1,051.03","$768,000","$762,000","2/27/2018","No",
"1402 888 HOMER STREET","VVWDT","$762,500","7","1","1","551","2011","7","Yes","1","$267.68","$1,383.85","$719,000","$762,500","4/10/2018","Yes","city"
"4005 128 W CORDOVA STREET","VVWDT","$765,000","11","1","1","647","2008","10","No","1","$393.66","$1,182.38","$799,000","$765,000","4/24/2018","Yes","NORTH, SOUTH, AND EAST"
"1653 38 SMITHE STREET","VVWDT","$765,800","7","1","1","547","2016","2","Yes","1","$275.08","$1,400.00","$800,000","$765,800","4/30/2018","Yes","PARQ AND PARTIAL FALSE CREEK"
"502 1188 W PENDER STREET","VVWCB","$767,000","7","1","1","615","2008","10","Yes","1","$315.21","$1,247.15","$788,800","$767,000","4/2/2018","Yes","CITY, MOUNTAIN, WATER"
"1601 821 CAMBIE STREET","VVWDT","$767,000","7","1","1","598","2008","10","No","1","$262.33","$1,282.61","$699,000","$767,000","2/20/2018","Yes","City"
"707 1133 HORNBY STREET","VVWDT","$768,000","10","1","1","653","2018","0",,"1","$177.00","$1,176.11","$758,000","$768,000","4/27/2018",,
"1505 821 CAMBIE STREET","VVWDT","$768,000","9","1","1","601","2008","10",,"1","$264.00","$1,277.87","$749,800","$768,000","3/18/2018","Yes","Roger Arena and water view"
"2008 1001 RICHARDS STREET","VVWDT","$770,000","40","1","1","603","2004","14","Yes","1","$319.86","$1,276.95","$788,000","$770,000","1/16/2018","Yes","-"
"308 1275 HAMILTON STREET","VVWYA","$770,000","30","1","1","706","2002","16","Yes","1","$316.00","$1,090.65","$779,000","$770,000","3/16/2018","Yes","Water Views of False Creek"
"1003 1050 SMITHE STREET","VVWWE","$770,000","8","1","1","635","2005","13","No","1","$326.45","$1,212.60","$699,900","$770,000","1/23/2018","Yes","CITY AND MOUNTAIN"
"602 1480 HOWE STREET","VVWYA","$770,000","78","1","1","530","2019","0",,"1","$298.55","$1,452.83","$788,000","$770,000","3/3/2018","Yes","Park"
"1332 938 SMITHE STREET","VVWDT","$775,000","0","1","1","612","2005","13","No","1","$268.60","$1,266.34","$699,000","$775,000","2/12/2018",,
"2402 909 MAINLAND STREET","VVWYA","$775,000","9","1","1","644","2007","11","Yes","1","$282.00","$1,203.42","$759,000","$775,000","1/14/2018","Yes","EAST & NORTH MOUNTAINS"
"1201 183 KEEFER PLACE","VVWDT","$775,000","7","1","1","770","1995","23","No","1","$374.34","$1,006.49","$699,000","$775,000","3/13/2018",,
"2802 833 SEYMOUR STREET","VVWDT","$775,000","7","1","1","578","2011","7",,"0","$197.41","$1,340.83","$698,000","$775,000","2/5/2018","Yes","Mountains, City, Water"
"506 1050 SMITHE STREET","VVWWE","$775,000","15","1","1","657","2005","13","No","1","$337.51","$1,179.60","$699,000","$775,000","3/6/2018","Yes","DOWNTOWN"
"2604 909 MAINLAND STREET","VVWYA","$776,000","7","1","1","588","2007","11","Yes","1","$249.75","$1,319.73","$749,900","$776,000","3/26/2018","Yes","City, Yaletown & Water Views"
"1602 1010 BURNABY STREET","VVWWE","$776,000","1","1","1","740","1990","28","No","1","$359.01","$1,048.65","$699,800","$776,000","4/27/2018","Yes","ENGLISH BAY, MOUNTAINS, CITY"
"606 36 WATER STREET","VVWDT","$777,000","3","1","1","715","2008","10","Yes","1","$334.55","$1,086.71","$788,888","$777,000","4/13/2018","Yes","BLOOD ALLEY, CITY"
"607 989 BEATTY STREET","VVWYA","$778,000","45","1","1","748","2004","14","Yes","1","$336.67","$1,040.11","$798,000","$778,000","1/12/2018","Yes","SKYLINE & MOUNTAIN"
"3005 438 SEYMOUR STREET","VVWDT","$778,000","38","2","2","710","1996","22","Yes","1","$502.88","$1,095.77","$799,000","$778,000","1/7/2018","Yes","CITY VIEW"
"2204 838 W HASTINGS STREET","VVWDT","$778,000","186","1","1","601","2011","7","No","1","$420.45","$1,294.51","$799,000","$778,000","3/12/2018","Yes","City View"
"4108 128 W CORDOVA STREET","VVWDT","$780,000","15","1","1","743","2009","9",,"1","$426.00","$1,049.80","$799,000","$780,000","3/17/2018","Yes","CITY VIEW"
"1212 933 SEYMOUR STREET","VVWDT","$780,000","26","1","1","633","1999","19","No","1","$275.58","$1,232.23","$788,000","$780,000","3/14/2018","Yes","NORTH EAST DOWNTOWN"
"302 128 W CORDOVA STREET","VVWDT","$780,000","53","2","2","916","2009","9","No","1","$525.52","$851.53","$799,900","$780,000","4/27/2018","No",
"411 1106 PACIFIC STREET","VVWWE","$782,000","7","2","1","838","1984","34","Yes","1","$344.53","$933.17","$759,000","$782,000","3/13/2018",,
"502 488 HELMCKEN STREET","VVWYA","$783,000","22","2","2","872","1995","23",,,"$468.37","$897.94","$799,000","$783,000","3/23/2018","No",
"204 1995 BEACH AVENUE","VVWWE","$785,000","28","1","1","708","1976","42","Yes","1","$403.49","$1,108.76","$799,000","$785,000","4/17/2018","Yes","ENGLISH BAY"
"1705 68 SMITHE STREET","VVWDT","$788,000","38","1","1","505","2016","2",,"1","$225.00","$1,560.40","$799,900","$788,000","3/22/2018","Yes","WATER VIEW"
"3708 777 RICHARDS STREET","VVWDT","$788,000","12","1","1","570","2016","2","No","0","$280.43","$1,382.46","$820,000","$788,000","1/29/2018","Yes","Yes - Mountain, city and water"
"2115 938 SMITHE STREET","VVWDT","$790,000","8","1","1","605","2005","13","No","1","$263.88","$1,305.79","$699,000","$790,000","3/6/2018","Yes","Mountain and City View"
"2109 938 SMITHE STREET","VVWDT","$790,000","12","1","1","606","2005","13",,"1","$263.88","$1,303.63","$790,000","$790,000","2/14/2018","Yes","SOUTHWEST DT, ENGLISH BAY"
"2804 108 W CORDOVA STREET","VVWDT","$790,000","1","1","1","725","2009","9","No","1","$399.31","$1,089.66","$769,000","$790,000","1/17/2018","Yes","SOUTH EAST"
"1006 1308 HORNBY STREET","VVWDT","$790,000","6","1","1","655","2014","4",,"1","$293.53","$1,206.11","$739,000","$790,000","1/29/2018","Yes","City Views"
"1505 131 REGIMENT SQUARE","VVWDT","$791,800","9","2","1","753","2007","11",,"1","$366.54","$1,051.53","$788,000","$791,800","1/10/2018","Yes","WATER & SCIENCE WORLD"
"201 1230 COMOX STREET","VVWWE","$794,000","2","2","1","783","1985","33","No","1","$402.70","$1,014.05","$799,000","$794,000","1/10/2018",,
"3305 833 SEYMOUR STREET","VVWDT","$795,000","22","1","1","598","2011","7","No","1","$207.52","$1,329.43","$798,800","$795,000","4/25/2018","Yes","Panoramic City Views"
"812 1325 ROLSTON STREET","VVWDT","$799,000","5","2","1","697","2013","5","No","1","$299.70","$1,146.34","$799,000","$799,000","1/13/2018","Yes","City Views"
"2603 1239 W GEORGIA STREET","VVWCB","$800,000","13","1","1","680","1999","19","Yes","1","$337.00","$1,176.47","$800,000","$800,000","3/29/2018","Yes","Beautiful Downtown skyline"
"401 1465 COMOX STREET","VVWWE","$800,000","8","1","1","879","1988","30",,"1","$423.35","$910.13","$718,800","$800,000","3/6/2018",,
"1706 1288 W GEORGIA STREET","VVWWE","$800,000","10","1","1","685","1998","20","Yes","1","$380.53","$1,167.88","$751,000","$800,000","4/20/2018",,
"2703 1283 HOWE STREET","VVWDT","$805,000","83","2","1","619","2018","0",,"1","$250.00","$1,300.48","$828,000","$805,000","4/10/2018","Yes","CITY & MOUNTAIN"
"1406 1308 HORNBY STREET","VVWDT","$805,000","8","1","1","655","2014","4",,"1","$293.53","$1,229.01","$799,000","$805,000","3/27/2018","Yes","City"
"204 1010 BURNABY STREET","VVWWE","$805,000","7","2","2","971","1990","28","No","2","$506.26","$829.04","$699,000","$805,000","4/24/2018",,
"809 1009 HARWOOD STREET","VVWWE","$806,800","26","1","1","666","2014","4","Yes","1","$298.92","$1,211.41","$799,000","$806,800","2/14/2018",,
"2203 1239 W GEORGIA STREET","VVWCB","$808,000","7","1","1","703","2000","18","Yes","1","$337.00","$1,149.36","$818,000","$808,000","4/23/2018","Yes","Lost Lagoon & City"
"603 488 HELMCKEN STREET","VVWYA","$808,000","6","2","2","809","1995","23","Yes","1","$416.33","$998.76","$799,000","$808,000","4/9/2018","No",
"2305 930 CAMBIE STREET","VVWYA","$810,000","58","2","2","830","1995","23",,"1","$397.53","$975.90","$848,000","$810,000","1/20/2018","Yes","CITY VIEW"
"1905 1238 SEYMOUR STREET","VVWDT","$811,000","5","1","1","753","1996","22","Yes","1","$341.82","$1,077.03","$849,000","$811,000","3/4/2018","Yes","FALSE CREEK, MOUNTAIN, CITY, P"
"1703 989 BEATTY STREET","VVWYA","$815,000","8","1","1","630","2004","14","Yes","1","$283.76","$1,293.65","$749,900","$815,000","4/3/2018","Yes","FALSE CREEK, BC PLACE, CITY"
"906 1050 SMITHE STREET","VVWWE","$815,000","8","1","1","657","2005","13","No","1","$337.51","$1,240.49","$699,900","$815,000","2/13/2018","Yes","DOWNTOWN"
"301 1010 BURNABY STREET","VVWWE","$816,000","7","1","2","925","1991","27","No","1","$457.25","$882.16","$788,000","$816,000","4/16/2018",,
"301 1234 PENDRELL STREET","VVWWE","$818,000","9","2","1","938","1975","43","Yes","1","$434.60","$872.07","$820,000","$818,000","3/8/2018","No",
"1430 938 SMITHE STREET","VVWDT","$818,000","7","1","1","620","2005","13","No","1","$255.80","$1,319.35","$699,000","$818,000","1/29/2018",,
"506 1438 RICHARDS STREET","VVWYA","$820,000","7","1","1","761","2004","14","No","1","$358.08","$1,077.53","$838,000","$820,000","3/12/2018",,
"1204 535 SMITHE STREET","VVWDT","$820,000","7","1","1","670","2010","8","Yes",,"$296.89","$1,223.88","$788,000","$820,000","4/10/2018","Yes","180degrees City/Mtn/water"
"3110 928 BEATTY STREET","VVWYA","$821,000","12","1","1","660","2005","13","Yes","1","$372.65","$1,243.94","$799,800","$821,000","1/30/2018","Yes","WATER, CITY"
"1125 68 SMITHE STREET","VVWDT","$825,000","25","1","1","590","2016","2","Yes","1","$285.35","$1,398.31","$869,900","$825,000","3/30/2018","Yes","City & Water"
"B402 1331 HOMER STREET","VVWYA","$828,000","7","1","1","940","1989","29","Yes","1","$393.79","$880.85","$835,000","$828,000","1/24/2018","Yes","Court yard, City"
"807 1188 HOWE STREET","VVWDT","$828,000","41","2","2","823","1994","24","Yes","1","$409.83","$1,006.08","$828,000","$828,000","2/1/2018","Yes","CITY VIEW"
"B1401 1331 HOMER STREET","VVWYA","$828,000","6","2","1","780","1989","29","No","1","$364.22","$1,061.54","$828,000","$828,000","3/19/2018","Yes","Peakaboo False Creek & mtns"
"506 1408 STRATHMORE MEWS","VVWYA","$828,000","25","1","1","719","2003","15","No","1","$293.72","$1,151.60","$838,000","$828,000","3/18/2018","Yes","north east"
"1710 928 BEATTY STREET","VVWYA","$829,000","6","1","1","667","2005","13","Yes","1","$367.36","$1,242.88","$799,000","$829,000","4/9/2018","Yes","City, Water"
"1202 1351 CONTINENTAL STREET","VVWDT","$830,000","3","1","1","615","2014","4","Yes","1","$307.98","$1,349.59","$799,000","$830,000","4/14/2018","Yes","City Scape"
"307 1388 NELSON STREET","VVWWE","$830,500","11","1","1","703","1998","20","Yes",,"$338.71","$1,181.37","$795,000","$830,500","1/30/2018","No",
